id,d00,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19,d20,d21,d22,d23
resume_0642,-1.422946,7.041752,-8.228111,-0.848365,-1.847825,-1.381539,8.288194,-1.384804,-7.750789,1.885667,3.256314,-1.475347,5.439802,-0.145061,-1.189020,7.425232,-1.451564,5.402695,1.577558,1.229593,9.726462,9.667390,-9.146801,1.993713
resume_0643,10.259985,8.262232,-5.803593,10.286512,-2.276842,8.566291,-4.908341,-4.398041,9.669519,-6.720707,-0.336255,-3.615246,6.730090,-7.713913,-8.039590,0.015322,5.655231,-7.101404,2.867689,-1.856472,4.528582,-0.831332,-5.127234,0.979588
resume_0644,5.989737,4.955388,1.498552,8.346615,-5.106595,-6.027615,5.807367,-7.123186,3.314722,1.396489,-2.428706,-1.805134,1.052615,7.235269,-5.998121,-0.370783,-5.394024,-9.273099,-9.351993,-6.793888,-2.715337,3.366627,-7.834679,6.567804
resume_0645,-8.547174,-8.544061,8.312346,1.539927,-7.946688,4.109093,-6.064522,-5.725690,2.276170,-2.835933,-2.877143,4.143003,-1.384111,3.378097,3.153062,-5.483247,-1.392277,4.205609,2.001717,-0.662073,8.863620,6.169830,0.114886,8.883349
resume_0646,8.375174,7.026353,8.666260,-7.396369,-1.776484,6.136810,2.270143,-5.946897,1.612908,8.298501,9.055881,-7.739007,0.428159,-3.605838,-5.511403,2.142926,-7.124006,9.390174,4.612834,-3.892864,-7.779188,-4.025285,1.683807,6.360504
resume_0647,-6.551874,7.988829,-3.124639,6.799377,-2.389869,-3.780203,6.821470,-3.623877,0.475809,8.900315,11.123891,1.894887,7.948733,7.902740,-7.319826,-8.093999,0.732990,2.730148,8.210890,-7.747350,-4.925891,2.362191,4.590875,-1.014045
resume_0648,9.243295,7.185846,-6.723228,9.952633,-0.576003,8.239252,-4.353487,-4.594057,9.280301,-7.564795,-0.467733,-3.307763,6.497677,-9.774229,-7.899058,-0.297509,5.257692,-6.684962,2.253388,-2.281848,2.961631,0.012287,-4.268474,0.389282
resume_0649,-2.898253,6.911239,-7.661754,-0.626754,-3.382717,-2.175330,9.331950,-1.548361,-8.742724,2.859325,2.374715,-3.432701,5.611031,-0.647314,-1.211448,8.130534,-1.245557,4.813951,1.526666,0.418288,9.644556,8.952101,-9.628025,2.526364
resume_0650,5.336910,3.401066,1.443585,8.982393,-4.307677,-5.894862,5.424767,-6.374676,2.502330,2.046667,-1.241193,-2.447502,1.960123,7.717080,-6.216666,0.257317,-4.845163,-7.688455,-9.612297,-8.540307,-3.350365,3.583141,-7.040061,6.581935
resume_0651,-7.356400,8.995655,-2.674941,5.933832,-2.437058,-3.495869,6.079979,-4.286216,1.043655,7.531633,10.033050,2.240017,8.847359,6.180948,-7.814604,-9.130831,0.316132,3.815718,7.673468,-8.219542,-5.764452,3.092021,4.489676,-0.462337
resume_0652,5.586589,-3.470852,4.144923,2.970667,-1.978571,3.211016,-7.607790,6.228708,-9.948989,-4.844688,0.988240,-7.078640,-6.638435,5.676053,0.369322,-7.313891,0.920467,4.884318,-5.656659,7.872866,-9.966692,-1.687452,1.810284,8.311100
resume_0653,10.466545,6.471983,-6.183246,9.820708,-1.463408,7.329734,-6.160924,-3.638121,9.269298,-7.287503,-0.067812,-2.491174,7.719832,-7.508222,-7.213397,-0.421556,4.969108,-8.071372,1.917262,-1.232882,4.661649,-1.227057,-4.837804,0.110350
resume_0654,9.344043,7.047910,-4.726118,8.849997,-2.263575,9.464249,-4.248332,-2.458950,9.224572,-6.488346,-0.097046,-1.051377,7.395648,-7.891101,-8.193885,-0.351265,4.334183,-8.237188,2.165124,-2.392988,5.568601,-0.948480,-4.485134,-0.007390
resume_0655,-1.645478,8.210294,-8.857742,-1.761469,-2.702641,-2.410000,7.697801,-1.930799,-7.482378,2.134847,1.889932,-3.159704,4.569764,-0.174511,-2.274331,7.510854,-2.825763,5.561247,2.054315,0.561135,10.099731,9.507387,-8.302067,2.538428
resume_0656,-7.592839,-8.188665,7.869908,1.746799,-7.661430,2.773587,-6.223336,-6.057420,0.682882,-2.887436,-2.448057,5.293868,-1.227393,4.490530,3.864432,-6.150826,-1.493608,3.684753,1.439133,-1.202637,10.258815,7.293319,0.150537,8.195910
resume_0657,-7.808195,-9.613847,7.843350,2.833699,-7.816738,3.923056,-5.790796,-5.724903,0.387864,-3.663149,-2.934632,4.213326,-1.751402,3.918535,2.367221,-5.753313,0.364701,3.222601,2.640850,0.312255,9.514284,7.348407,-0.288701,7.847659
resume_0658,5.858817,-4.087275,4.260148,3.238517,-2.319835,1.808871,-7.147631,6.548271,-9.724780,-4.541669,1.348792,-7.464025,-6.772883,5.280597,-0.368348,-7.888737,0.699559,3.155215,-6.490574,7.198152,-9.287709,-0.872061,1.362211,7.907986
resume_0659,6.077674,-4.093394,4.460737,4.641823,-1.070192,1.636176,-7.251472,6.539634,-9.179772,-5.523661,1.106619,-6.892555,-7.003258,5.280953,0.774776,-8.535125,1.355716,4.196325,-6.377290,6.909400,-10.153330,-1.220969,1.790876,8.405592
resume_0660,-6.519347,-1.429695,5.162870,-7.535278,-7.648203,1.285456,-0.548216,-0.135672,6.520991,4.053596,0.220880,1.963050,-5.876848,-7.713963,9.418728,-0.142337,2.067048,-7.067308,-1.877843,-3.978592,-5.769764,-8.836179,6.243289,7.530710
resume_0661,5.813305,4.251457,1.978052,7.489805,-4.180587,-6.043907,7.073746,-7.466988,2.604097,1.569547,-2.231745,-1.173547,2.287072,8.527855,-5.513941,0.244378,-4.148888,-8.362356,-10.077221,-8.181632,-3.809518,4.074749,-8.340954,6.257561
resume_0662,6.561853,-3.708131,3.577994,4.507257,-1.838964,2.569211,-7.683850,5.772723,-8.869225,-4.030618,1.231319,-6.321767,-6.142351,5.804558,0.061751,-8.063146,0.034881,3.622881,-5.586131,7.103024,-9.163508,-0.611588,0.900356,8.522582
resume_0663,8.841916,6.655640,8.954496,-8.348214,-1.339000,7.189743,0.910372,-6.727542,1.521293,6.878873,8.624009,-8.000993,0.467508,-3.149064,-4.231805,0.974336,-6.562718,7.628967,5.742023,-2.613871,-6.853262,-4.478148,1.699998,4.559509
resume_0664,9.069705,6.746844,8.961013,-8.951989,-1.151209,6.604736,2.212834,-7.074376,2.536311,7.591121,9.430660,-7.011112,-0.986128,-4.769498,-5.651979,2.600171,-7.513056,7.701912,5.885242,-3.312933,-6.552747,-4.274527,1.137820,5.659054
resume_0665,8.341809,6.610738,8.101729,-8.217494,-0.818269,6.327079,2.092299,-7.399382,3.013560,7.314951,8.942362,-8.024966,-1.390305,-3.299998,-4.825943,1.573506,-6.367186,7.545557,5.472139,-2.768706,-7.605288,-6.573508,1.227989,5.575079
resume_0666,-7.524262,9.243744,-3.231588,6.639207,-2.077531,-2.642369,6.874118,-4.457730,0.650196,8.852166,10.476843,2.227796,7.716330,7.827239,-7.312673,-9.353589,0.346349,3.936058,7.128365,-8.726327,-5.072133,3.018504,4.450163,-0.363839
resume_0667,10.906663,7.175036,-5.715081,9.141685,-1.829415,9.443737,-6.061337,-3.278316,8.814788,-7.584158,0.045246,-2.392394,7.708962,-9.329822,-7.748235,-1.476556,4.544603,-7.709248,2.176438,-1.675745,4.532757,-2.348270,-4.868441,-0.277058
resume_0668,-7.096124,-9.744241,8.124402,3.166071,-7.633981,3.039632,-6.554507,-5.628194,1.915027,-3.156468,-3.581921,4.251143,-1.947372,3.517534,3.621239,-6.066355,-1.042368,3.637132,1.635521,-0.952406,9.521000,6.734113,0.358430,7.714511
resume_0669,5.974104,4.310713,1.909979,8.505180,-4.696944,-6.284553,4.597297,-7.145892,3.783087,0.822349,-1.276676,-1.514333,1.714370,9.032879,-6.242640,1.387213,-5.669946,-6.670215,-9.553828,-7.813975,-3.403791,4.165284,-8.373534,6.149573
resume_0670,-7.475969,-8.639810,9.154618,2.644314,-8.131017,2.616884,-8.139096,-4.687540,1.906462,-3.101012,-2.786468,4.664382,-0.846549,5.540530,3.393739,-5.793036,-1.575496,3.423294,1.723522,-0.024684,9.663358,7.815857,-1.672566,7.847390
resume_0671,-6.915967,-1.348062,5.566266,-8.417408,-8.461765,0.898859,-0.308943,-1.919562,5.930580,4.209085,0.510240,3.641741,-7.852292,-7.937085,8.623334,-0.584298,2.027300,-6.444201,-1.760259,-5.348629,-4.256892,-8.695967,6.665017,8.401261
resume_0672,5.838224,4.448435,0.328604,9.901837,-5.053069,-6.879225,5.571740,-6.399972,4.065742,1.443738,-1.944650,-1.670233,1.174747,7.671182,-5.716551,0.090969,-4.807671,-8.210218,-10.155021,-7.935102,-3.702447,4.968466,-7.119462,6.548911
resume_0673,6.006056,-4.262805,4.870556,3.264310,-1.193686,1.475561,-7.220492,5.570952,-8.578908,-3.355783,2.273374,-6.971399,-7.210727,5.263379,0.755269,-8.168473,0.239581,4.608333,-4.812431,6.269697,-9.531943,-1.816080,0.890621,7.660391
resume_0674,-7.914528,-0.679136,4.913969,-7.650677,-7.861971,1.353130,-1.584181,-0.765806,5.092022,3.842601,0.182459,1.191144,-7.938044,-8.055705,8.404709,-0.255104,2.917891,-5.438609,-3.303374,-4.223197,-4.372912,-9.748603,6.824048,7.262503
resume_0675,10.745553,7.506697,-5.606063,9.584803,-2.101762,9.815028,-5.617166,-4.206324,10.056258,-7.256005,0.737217,-3.079553,7.306894,-7.047671,-7.992551,1.015829,4.253977,-6.863711,2.245439,-1.287007,4.784278,-0.659589,-5.157048,-0.790359
resume_0676,7.699507,6.919191,6.928779,-8.808613,-0.455786,7.153328,1.817539,-6.217041,1.562561,8.234721,9.657917,-8.653159,-1.676642,-3.100204,-4.449006,1.314688,-6.294767,7.361286,5.232563,-2.980751,-5.899024,-4.729234,2.214390,5.185758
resume_0677,7.952441,6.939203,8.965480,-9.097440,-0.724624,7.410842,1.338985,-4.837750,1.282743,7.641130,8.876677,-7.888551,0.213682,-2.783793,-4.201440,2.210434,-6.483522,6.969502,5.572867,-2.771605,-6.275869,-5.149791,1.194857,5.091436
resume_0678,8.899031,8.026931,7.608571,-8.332754,-0.184063,6.812193,0.086129,-6.246565,1.901939,7.720596,9.193308,-8.902012,0.255885,-3.163192,-4.870468,2.073330,-7.774773,8.097496,6.508076,-3.137163,-6.596601,-4.380514,2.075949,5.996279
resume_0679,5.566365,-3.374317,4.245680,2.746040,-1.791604,2.053065,-6.962842,5.978428,-9.147721,-4.557943,2.166729,-6.841569,-7.385135,5.403674,0.758437,-8.085362,0.280010,5.043199,-6.441640,6.003109,-10.935345,-1.245820,1.809390,6.908036
resume_0680,5.898019,-2.967724,3.675729,3.203410,-2.204199,2.864932,-5.724404,6.301340,-9.670188,-4.706147,1.118650,-7.201858,-6.727989,5.568274,0.799755,-6.772280,0.639240,4.475206,-5.706039,6.372014,-9.407065,-1.435947,1.089834,7.682083
resume_0681,-8.638577,7.985605,-3.605262,6.121232,-2.624562,-4.429849,6.500940,-3.717669,0.716997,8.103954,9.604750,1.888806,7.766850,7.491151,-7.049294,-8.625071,0.811924,3.222946,6.755981,-7.631876,-4.989872,2.438288,5.213011,0.338433
resume_0682,-2.456467,7.675157,-8.036269,-0.720824,-2.023179,-1.658738,9.188699,-2.205837,-7.848512,2.942433,2.194272,-2.990911,5.937684,0.442195,-1.962279,8.380485,-1.523284,6.535061,3.197550,0.121630,8.788971,8.816928,-9.435954,1.682675
resume_0683,8.457310,7.414457,8.422214,-7.423794,-1.432427,6.807500,1.394943,-6.466103,1.312687,6.879676,10.244734,-6.800337,-0.970589,-2.807567,-4.397703,2.382012,-6.510029,8.545567,5.618250,-2.690551,-6.711406,-4.489072,2.246596,5.243734
resume_0684,7.120201,-3.520455,4.674246,3.282357,-2.267686,1.732331,-7.559677,6.583976,-9.844111,-4.553345,0.830114,-7.663982,-7.546167,4.835604,0.061191,-7.651896,0.795586,3.196664,-6.522741,6.811627,-8.758347,-1.096355,1.695559,8.501672
resume_0685,5.036728,5.785905,2.285720,7.607360,-3.931498,-6.146779,6.542963,-7.125426,2.910805,1.054765,-2.704738,-2.766219,0.051306,7.259012,-5.947121,0.894083,-4.506715,-8.645226,-9.509763,-7.859236,-3.355004,4.580240,-9.535146,6.587842
resume_0686,9.142820,7.206329,8.506952,-7.162189,-1.743004,5.722992,1.458868,-7.136834,2.172389,9.336516,8.810886,-8.254817,1.174125,-3.794583,-5.143637,1.378825,-5.906968,6.811257,5.651929,-2.595934,-5.836010,-5.783716,1.698427,5.816223
resume_0687,6.003265,4.566940,2.196478,8.078948,-4.452369,-6.010103,7.254936,-5.855116,4.282354,1.688096,-3.786782,-2.651510,1.735523,8.454906,-7.047319,-1.035627,-5.794973,-9.172962,-9.583294,-7.963053,-3.388043,5.230986,-7.174906,5.903995
resume_0688,5.515492,-3.711762,4.419120,3.908323,-1.634784,2.309449,-7.760758,5.999622,-8.753368,-4.872006,1.919532,-7.045700,-5.862656,4.841211,-0.094568,-8.772203,0.953496,4.193048,-5.404180,6.924682,-10.264565,-0.711921,1.518771,7.557158
resume_0689,-2.595539,8.057487,-8.342493,-1.732529,-2.603280,-1.003697,8.212935,-1.581908,-7.614910,2.699895,0.783655,-1.827031,6.048147,-0.335307,-1.337947,6.936176,-2.362758,5.405258,1.671772,0.265800,9.026257,8.875196,-9.225634,2.637625
resume_0690,-2.712235,6.986067,-8.275112,-1.088838,-1.468805,-1.298889,7.346348,-1.123832,-8.470164,2.639616,1.423560,-2.412413,6.431751,0.480809,-2.369335,8.391715,-1.697476,5.725407,3.231843,1.253454,9.311993,8.976050,-9.793385,1.337320
resume_0691,6.631450,-3.176857,4.508455,3.400791,-2.432076,2.058175,-7.125007,5.322149,-9.604900,-5.014010,0.772479,-7.591155,-6.119062,5.768739,-0.707954,-7.552313,0.568905,3.711455,-6.455438,7.521526,-9.792001,-0.554856,2.074098,8.513962
resume_0692,5.083001,-3.064933,4.215741,2.626174,-2.708469,1.550464,-6.815809,6.402506,-9.430985,-4.154067,0.848744,-6.476192,-7.380797,6.271467,-0.191228,-7.449990,0.745935,3.806538,-5.664216,5.167053,-8.891395,-0.799316,1.102819,7.963521
resume_0693,9.658684,7.626389,-5.751860,10.515090,-0.189343,8.924960,-5.313078,-3.945879,9.523610,-7.291440,-0.248079,-2.466308,6.269183,-9.137672,-7.364429,1.575710,5.922279,-7.405657,1.274718,-3.319834,4.811619,-1.063035,-3.862217,0.194694
resume_0694,7.903577,7.048538,8.828015,-7.782771,-1.066375,7.449078,1.614879,-5.846359,2.242528,7.142229,9.363404,-8.761351,0.349211,-3.517045,-4.514362,2.759142,-7.334789,6.827723,5.211332,-1.062282,-7.302539,-5.225425,2.512101,6.208280
resume_0695,-7.618428,-7.250236,8.670352,2.587525,-8.697707,2.973931,-7.102317,-5.195100,0.746865,-3.557152,-2.205012,4.274089,-2.564378,4.492590,2.825398,-4.685603,-0.337802,3.650517,2.351015,-0.468073,10.286316,6.906944,-0.054607,7.746343
resume_0696,5.935398,4.723823,1.727109,9.035816,-3.904486,-5.537744,5.779427,-6.704355,2.803254,2.054628,-1.187386,-2.723117,1.473138,7.833110,-5.971999,-0.482469,-4.374157,-7.432500,-10.652684,-7.499500,-3.303781,5.979334,-7.415023,6.730472
resume_0697,-6.286448,8.123060,-2.396062,6.651028,-1.990791,-3.154651,5.499042,-3.877787,0.842447,8.825199,10.273435,2.552320,7.773326,6.189966,-7.162225,-8.050950,-0.550332,3.394520,7.361954,-7.602904,-5.263295,3.574052,4.618669,-0.190085
resume_0698,-1.531838,6.986728,-7.116988,-0.553114,-3.229126,-0.904693,7.374004,-1.853102,-7.594375,2.573459,2.608613,-2.866137,5.746048,-0.187511,-0.919562,8.732662,-2.272946,5.153369,1.218490,0.258705,10.119827,9.442096,-9.059896,3.037447
resume_0699,9.360009,8.274531,8.406293,-8.351071,-1.243003,6.891269,1.643153,-6.711605,1.172536,8.020857,8.513619,-8.192152,-0.338783,-2.898030,-4.030983,2.131099,-6.954053,8.224494,6.211032,-2.226672,-6.388832,-4.271355,2.010433,5.922012
resume_0700,8.604071,7.664205,-6.463053,9.351897,-1.471989,9.701698,-6.066720,-4.902734,8.625146,-6.394401,0.587988,-2.685762,8.648516,-9.212178,-7.695270,0.636456,5.164746,-7.247285,1.889254,-1.619100,4.786722,-0.537216,-4.563867,0.481719
resume_0701,8.848072,7.103543,8.608487,-7.582341,-0.230126,6.808597,1.450848,-6.491769,0.755060,7.649199,8.989278,-7.784203,1.041811,-4.457852,-4.831294,2.267162,-7.339047,7.644652,4.956012,-2.543723,-6.998829,-3.824076,1.789729,5.333768
resume_0702,9.689988,8.309305,6.953683,-8.169810,-0.933166,7.159005,1.383086,-5.067824,1.025299,7.750111,9.189304,-8.236148,-0.032862,-3.097060,-5.754189,1.258991,-7.718327,7.952847,5.300085,-2.009258,-6.282543,-4.962749,0.793756,5.289934
resume_0703,-1.433134,7.323752,-8.042569,-1.496398,-2.211343,-0.789762,8.004142,-2.196240,-8.459496,2.420265,1.676369,-2.033002,5.245057,-0.646109,-2.318462,7.705941,-2.007632,5.935024,4.244075,1.409684,9.854434,8.677586,-10.751729,1.276159
resume_0704,-7.105926,8.997157,-2.833736,7.597822,-2.672803,-3.536881,5.442113,-3.564721,0.023407,8.446931,9.774877,2.225814,7.547261,7.340975,-7.833600,-7.898964,1.294165,4.099318,7.378515,-7.917348,-5.813677,3.113759,3.961490,-1.298957
resume_0705,9.498828,7.738657,7.098528,-8.024310,-1.282411,6.743861,2.899158,-7.367491,1.334737,6.774734,9.180658,-8.252631,0.518037,-3.848563,-4.813298,2.477322,-7.169737,7.849403,4.948085,-3.035915,-5.566203,-4.902392,1.490130,5.757810
resume_0706,8.447595,7.337662,7.509995,-8.624314,-0.975229,6.757549,1.326063,-6.901505,2.259508,8.064529,8.682609,-8.495044,0.823643,-3.365147,-5.376956,1.254114,-7.457413,7.940926,5.836969,-3.437079,-7.043400,-4.887533,1.044786,5.540660
resume_0707,8.651785,6.439327,6.996942,-8.577111,-0.038532,7.319903,1.694365,-6.034006,2.106502,7.420173,9.141393,-8.632744,0.136308,-3.032645,-5.702769,2.212396,-5.730774,7.873859,5.545783,-1.982075,-7.272619,-4.787576,1.697100,5.545399
resume_0708,-8.090944,-9.687220,7.794140,2.534699,-7.968463,3.977572,-5.860862,-5.780470,1.105044,-3.077354,-3.377681,4.980250,-1.297106,5.418597,3.569923,-4.222937,-1.083202,2.764740,2.457606,-0.928004,9.895293,6.983895,-0.442763,8.028850
resume_0709,-7.262116,-0.784724,5.110899,-7.508476,-7.950318,2.368705,-0.381016,-0.296490,4.372422,2.689318,0.341293,2.618912,-8.068363,-7.702139,8.144726,-1.615580,2.374358,-4.651338,-2.079611,-4.289904,-5.824340,-9.490262,6.874569,8.045255
resume_0710,-7.576979,-9.859373,9.298918,3.033228,-7.436819,3.161498,-6.826915,-5.691655,1.146827,-2.917205,-3.933945,4.843306,-1.087229,4.522683,3.542089,-6.313771,0.287230,2.529435,1.448840,-0.776714,10.866355,7.652677,-1.020930,7.981203
resume_0711,10.217051,6.162680,-5.228283,9.827770,-2.259289,8.701152,-6.181482,-3.397290,9.236813,-6.318521,-0.233353,-2.778485,7.240267,-8.765958,-6.950749,-0.418997,5.052094,-8.604931,1.751646,-1.897920,5.341612,-0.706417,-5.273131,0.042677
resume_0712,-7.412037,-0.584623,4.509418,-8.055544,-7.381021,1.762508,-0.580451,-1.272657,4.256374,2.389536,0.266184,1.021997,-8.193292,-6.519678,7.777292,-0.307211,2.130607,-5.796352,-2.874372,-4.628837,-5.747157,-8.965312,7.212905,7.603436
resume_0713,8.967251,8.185249,8.382324,-8.315372,0.173698,7.823179,1.602164,-7.998679,1.505924,8.003628,8.861436,-7.179604,0.309746,-3.088287,-4.841729,2.871772,-6.346162,8.473947,4.404064,-4.246096,-6.235991,-4.467538,1.498095,6.150668
resume_0714,-7.728985,8.827368,-3.722974,6.689879,-2.451349,-3.042084,6.358562,-4.263284,-0.024426,8.629366,9.289562,3.382247,8.833012,6.026115,-6.653543,-8.930215,0.324393,1.943035,7.506255,-7.415290,-4.583283,3.422563,3.098448,-0.405782
resume_0715,-7.175368,8.641608,-2.527028,5.701650,-2.675909,-2.773698,6.709465,-3.578969,1.536065,8.333649,9.851417,1.642742,7.952990,7.165160,-7.551612,-8.187487,0.573598,2.930533,8.045113,-8.867181,-4.563571,2.876412,4.471828,-0.079048
resume_0716,-7.040512,8.400286,-2.970368,6.105080,-2.408640,-3.823910,5.722947,-3.912156,-0.159818,7.452270,10.334656,2.412480,7.719661,6.588638,-7.413531,-7.801372,0.579558,3.768825,7.029672,-9.063279,-5.707620,2.988175,4.116877,0.052414
resume_0717,-1.950673,6.312983,-7.796488,-0.375311,-2.655995,-1.243685,7.431139,-2.347153,-7.105585,1.741432,2.191231,-2.373797,6.220702,-0.557661,-2.145056,7.522203,-2.685850,5.589439,3.909455,-0.425199,9.912452,8.554003,-8.733234,2.230079
resume_0718,-7.842831,-0.579058,4.161209,-6.626440,-7.699223,1.278159,-0.764115,-0.749531,5.168983,2.983230,-0.581777,3.236125,-6.953943,-7.235157,9.022647,0.222537,1.535719,-6.878512,-2.821711,-3.380236,-5.035796,-8.385002,7.056069,7.629491
resume_0719,-1.007676,7.685544,-8.271847,-0.655021,-2.417430,-0.973294,6.915775,-1.219768,-7.754296,2.824677,3.023052,-2.759277,5.129995,-0.489430,-0.675470,7.628836,-1.444231,6.656559,2.019180,0.436195,10.301806,8.312716,-9.294503,2.402997
resume_0720,-7.272068,8.155137,-4.187559,6.749446,-1.930611,-4.429426,6.948006,-4.060634,1.298507,8.265140,10.529094,2.729929,8.988995,7.169837,-7.454150,-8.440534,1.014670,4.398443,7.425632,-8.098269,-5.434042,1.635704,4.333037,0.044260
resume_0721,11.069835,7.246297,-4.839369,9.295159,-1.194261,8.635036,-5.088808,-4.421179,9.804419,-7.930381,-0.621252,-1.719658,6.371030,-7.791487,-6.649560,0.394524,4.304644,-6.548282,2.963256,-2.182976,4.623593,-1.888584,-4.084281,0.213135
resume_0722,5.748368,4.283529,1.227948,9.194168,-5.481971,-5.315084,7.080051,-6.672979,3.116695,0.906772,-1.810358,-1.343532,2.103032,6.933132,-6.024590,0.897367,-5.429049,-8.657764,-9.510194,-7.881642,-3.483052,4.847643,-7.547498,7.670908
resume_0723,-8.176894,-7.222438,8.682828,2.274381,-8.049173,2.790070,-7.557778,-6.082801,1.015317,-3.592243,-2.395909,4.181201,-1.827247,4.129550,3.563081,-7.602686,-1.063739,4.187554,1.646231,-0.823540,9.855210,7.748332,0.009702,6.919154
resume_0724,6.375183,4.236119,1.540602,8.274612,-4.190828,-6.643207,6.870941,-6.666955,3.063889,2.609882,-2.262632,-2.985555,1.380335,7.297042,-7.156546,-0.428623,-4.501383,-7.772802,-8.909024,-7.873258,-4.128378,4.597798,-7.460081,7.862049
resume_0725,6.362639,-4.073533,3.925309,2.824792,-1.854646,2.127210,-7.405452,6.416130,-8.459030,-5.095243,0.973437,-6.054145,-7.363944,5.381025,-0.090305,-8.091706,0.427287,4.842326,-5.661772,7.246233,-8.863851,-1.430165,0.878449,7.848604
resume_0726,5.983368,4.861790,2.156606,9.091100,-4.477402,-6.027856,5.729654,-6.679711,3.640028,1.055430,-2.492342,-1.572250,1.132133,7.305815,-5.737599,0.292343,-5.609805,-7.336841,-10.384596,-7.553132,-3.211267,3.855995,-7.408886,7.030385
resume_0727,-7.878084,-0.976851,4.717249,-7.710111,-8.334032,1.733593,-0.886220,-1.105225,5.269308,3.302971,1.455041,1.086448,-8.486871,-8.813800,7.640452,0.309077,1.181272,-6.188688,-2.568047,-3.718403,-5.283335,-9.094014,6.989926,7.571258
resume_0728,6.001656,-4.008411,3.597812,3.159485,-1.407812,2.776208,-6.822384,5.770864,-9.062306,-4.718392,1.629828,-7.091769,-5.517677,6.694009,0.203755,-7.990765,1.394535,4.777143,-6.404844,6.295006,-8.723355,-0.938422,1.391837,8.648054
