timestamp;process;event_type;details
2026-03-01T17:10:11;nginx;login;user=user_4984 ip=10.0.96.57
2026-03-01T17:10:13;sshd;file_write;path=/tmp/cache.db pid=26836
2026-03-01T17:10:15;bash;logout;user=user_1346 ip=10.0.140.128
2026-03-01T17:10:16;python3;logout;user=user_2478 ip=10.0.127.166
2026-03-01T17:10:17;systemd;login;user=user_0857 ip=10.0.254.163
2026-03-01T17:10:20;nginx;login;user=user_4282 ip=10.0.235.250
2026-03-01T17:10:23;nginx;net_conn;dst=192.168.43.79:40456 proto=udp
2026-03-01T17:10:26;nginx;login;user=user_9105 ip=10.0.223.184
2026-03-01T17:10:29;postgres;file_read;path=/etc/hosts pid=64833
2026-03-01T17:10:31;nginx;exec;cmd=/usr/bin/rsync pid=57811
2026-03-01T17:10:33;cron;logout;user=user_7494 ip=10.0.68.11
2026-03-01T17:10:34;nginx;net_conn;dst=192.168.152.181:8864 proto=udp
2026-03-01T17:10:36;sshd;file_write;path=/home/user/report.txt pid=6477
2026-03-01T17:10:39;python3;exec;cmd=/usr/bin/ls pid=28306
2026-03-01T17:10:41;backup-agent;login;user=user_8553 ip=10.0.116.16
2026-03-01T17:10:43;postgres;file_write;path=/home/user/report.txt pid=54955
2026-03-01T17:10:46;backup-agent;exec;cmd=/usr/bin/top pid=3208
2026-03-01T17:10:48;bash;logout;user=user_3765 ip=10.0.97.134
2026-03-01T17:10:49;python3;net_conn;dst=192.168.206.237:53877 proto=tcp
2026-03-01T17:10:51;python3;file_write;path=/home/user/report.txt pid=51836
2026-03-01T17:10:53;bash;login;user=user_3589 ip=10.0.20.96
2026-03-01T17:10:56;cron;file_read;path=/opt/app/config.yml pid=13379
2026-03-01T17:10:58;systemd;file_read;path=/var/log/syslog pid=19054
2026-03-01T17:11:00;python3;logout;user=user_5295 ip=10.0.214.209
2026-03-01T17:11:02;backup-agent;exec;cmd=/usr/bin/ls pid=31590
2026-03-01T17:11:04;postgres;net_conn;dst=192.168.186.192:59820 proto=udp
2026-03-01T17:11:07;cron;net_conn;dst=192.168.212.103:32227 proto=tcp
2026-03-01T17:11:08;cron;file_read;path=/home/user/report.txt pid=49223
2026-03-01T17:11:09;systemd;net_conn;dst=192.168.99.250:41450 proto=udp
2026-03-01T17:11:12;bash;net_conn;dst=192.168.251.60:45638 proto=tcp
2026-03-01T17:11:14;bash;login;user=user_1434 ip=10.0.145.119
2026-03-01T17:11:17;postgres;file_read;path=/tmp/cache.db pid=55254
2026-03-01T17:11:18;systemd;file_read;path=/var/log/auth.log pid=29823
2026-03-01T17:11:21;python3;login;user=user_2173 ip=10.0.149.40
2026-03-01T17:11:22;systemd;file_write;path=/etc/hosts pid=23749
2026-03-01T17:11:25;nginx;login;user=user_2605 ip=10.0.123.193
2026-03-01T17:11:28;nginx;file_read;path=/home/user/report.txt pid=31453
2026-03-01T17:11:30;bash;net_conn;dst=192.168.19.33:56741 proto=tcp
2026-03-01T17:11:31;cron;file_read;path=/etc/hosts pid=63894
2026-03-01T17:11:33;bash;exec;cmd=/usr/bin/ps pid=42943
2026-03-01T17:11:36;python3;file_read;path=/tmp/cache.db pid=51306
2026-03-01T17:11:38;backup-agent;exec;cmd=/usr/bin/python3 pid=10209
2026-03-01T17:11:41;backup-agent;exec;cmd=/usr/bin/python3 pid=9019
2026-03-01T17:11:42;bash;exec;cmd=/usr/bin/rsync pid=59802
2026-03-01T17:11:43;bash;exec;cmd=/usr/bin/rsync pid=16264
2026-03-01T17:11:45;sshd;file_read;path=/home/user/report.txt pid=11690
2026-03-01T17:11:47;sshd;net_conn;dst=192.168.49.69:10176 proto=udp
2026-03-01T17:11:49;sshd;net_conn;dst=192.168.199.207:65484 proto=tcp
2026-03-01T17:11:50;backup-agent;file_read;path=/var/log/auth.log pid=58350
2026-03-01T17:11:53;systemd;file_write;path=/home/user/report.txt pid=1373
2026-03-01T17:11:56;postgres;login;user=user_0667 ip=10.0.247.62
2026-03-01T17:11:58;python3;net_conn;dst=192.168.115.111:27408 proto=tcp
2026-03-01T17:11:59;backup-agent;file_write;path=/home/user/report.txt pid=56531
2026-03-01T17:12:00;sshd;file_write;path=/var/log/syslog pid=7308
2026-03-01T17:12:03;python3;net_conn;dst=192.168.134.206:62154 proto=tcp
2026-03-01T17:12:04;cron;net_conn;dst=192.168.110.56:40833 proto=tcp
2026-03-01T17:12:07;python3;exec;cmd=/usr/bin/python3 pid=29027
2026-03-01T17:12:10;cron;net_conn;dst=192.168.201.1:39572 proto=udp
2026-03-01T17:12:13;backup-agent;exec;cmd=/usr/sbin/logrotate pid=60727
2026-03-01T17:12:14;sshd;file_write;path=/etc/hosts pid=20736
2026-03-01T17:12:16;nginx;exec;cmd=/usr/bin/rsync pid=7959
2026-03-01T17:12:19;systemd;file_read;path=/tmp/cache.db pid=32711
2026-03-01T17:12:21;bash;file_write;path=/tmp/cache.db pid=35613
2026-03-01T17:12:22;systemd;login;user=user_7364 ip=10.0.84.67
2026-03-01T17:12:23;cron;login;user=user_8678 ip=10.0.42.18
2026-03-01T17:12:26;python3;file_write;path=/home/user/report.txt pid=30407
2026-03-01T17:12:29;sshd;file_write;path=/home/user/report.txt pid=42864
2026-03-01T17:12:32;cron;file_write;path=/tmp/cache.db pid=42704
2026-03-01T17:12:35;backup-agent;login;user=user_5436 ip=10.0.33.98
2026-03-01T17:12:38;cron;exec;cmd=/usr/bin/rsync pid=37048
2026-03-01T17:12:41;cron;file_write;path=/tmp/cache.db pid=11206
2026-03-01T17:12:42;systemd;exec;cmd=/usr/bin/ls pid=12403
2026-03-01T17:12:44;bash;exec;cmd=/usr/bin/top pid=29958
2026-03-01T17:12:45;sshd;exec;cmd=/usr/sbin/logrotate pid=53857
2026-03-01T17:12:46;backup-agent;file_read;path=/etc/hosts pid=26782
2026-03-01T17:12:48;python3;file_read;path=/opt/app/config.yml pid=28086
2026-03-01T17:12:50;python3;exec;cmd=/usr/sbin/logrotate pid=26465
2026-03-01T17:12:51;postgres;file_write;path=/tmp/cache.db pid=11379
2026-03-01T17:12:53;systemd;logout;user=user_2497 ip=10.0.19.88
2026-03-01T17:12:56;backup-agent;exec;cmd=/usr/bin/ls pid=17746
2026-03-01T17:12:58;backup-agent;net_conn;dst=192.168.205.57:7200 proto=udp
2026-03-01T17:13:01;python3;exec;cmd=/usr/bin/top pid=19092
2026-03-01T17:13:03;cron;file_read;path=/tmp/cache.db pid=37630
2026-03-01T17:13:06;backup-agent;login;user=user_1744 ip=10.0.105.176
2026-03-01T17:13:07;nginx;logout;user=user_2586 ip=10.0.227.10
2026-03-01T17:13:08;backup-agent;net_conn;dst=192.168.220.179:8961 proto=udp
2026-03-01T17:13:10;nginx;file_write;path=/var/log/syslog pid=9582
2026-03-01T17:13:13;nginx;logout;user=user_5039 ip=10.0.145.24
2026-03-01T17:13:16;cron;login;user=user_3824 ip=10.0.49.141
2026-03-01T17:13:17;sshd;exec;cmd=/usr/bin/ls pid=2772
2026-03-01T17:13:18;postgres;file_read;path=/etc/hosts pid=58859
2026-03-01T17:13:20;backup-agent;file_write;path=/etc/hosts pid=55311
2026-03-01T17:13:23;python3;login;user=user_8628 ip=10.0.56.73
2026-03-01T17:13:25;bash;file_write;path=/tmp/cache.db pid=6862
2026-03-01T17:13:28;cron;logout;user=user_2625 ip=10.0.123.197
2026-03-01T17:13:29;python3;exec;cmd=/usr/bin/ls pid=35295
2026-03-01T17:13:32;bash;exec;cmd=/usr/bin/python3 pid=23006
2026-03-01T17:13:33;nginx;net_conn;dst=192.168.49.139:1955 proto=udp
2026-03-01T17:13:36;systemd;file_write;path=/tmp/cache.db pid=28986
2026-03-01T17:13:38;postgres;exec;cmd=/usr/bin/ps pid=51923
2026-03-01T17:13:41;nginx;exec;cmd=/usr/bin/ls pid=47663
2026-03-01T17:13:44;sshd;logout;user=user_8316 ip=10.0.165.204
2026-03-01T17:13:45;bash;file_read;path=/var/log/syslog pid=45408
2026-03-01T17:13:46;backup-agent;exec;cmd=/usr/bin/rsync pid=26047
2026-03-01T17:13:47;python3;login;user=user_1808 ip=10.0.159.127
2026-03-01T17:13:48;cron;file_read;path=/opt/app/config.yml pid=29529
2026-03-01T17:13:51;nginx;file_read;path=/etc/hosts pid=2264
2026-03-01T17:13:53;postgres;exec;cmd=/usr/bin/ps pid=27035
2026-03-01T17:13:54;postgres;net_conn;dst=192.168.48.102:32883 proto=tcp
2026-03-01T17:13:57;python3;exec;cmd=/usr/sbin/logrotate pid=57362
2026-03-01T17:14:00;python3;exec;cmd=/usr/bin/python3 pid=37729
2026-03-01T17:14:02;sshd;exec;cmd=/usr/bin/top pid=57531
2026-03-01T17:14:05;postgres;logout;user=user_5841 ip=10.0.215.84
2026-03-01T17:14:08;systemd;file_read;path=/home/user/report.txt pid=25831
2026-03-01T17:14:10;python3;logout;user=user_0804 ip=10.0.155.54
2026-03-01T17:14:11;systemd;logout;user=user_3699 ip=10.0.228.76
2026-03-01T17:14:12;sshd;net_conn;dst=192.168.15.123:20380 proto=tcp
2026-03-01T17:14:13;cron;logout;user=user_9230 ip=10.0.117.166
2026-03-01T17:14:14;systemd;net_conn;dst=192.168.214.192:63287 proto=udp
2026-03-01T17:14:15;bash;exec;cmd=/usr/bin/rsync pid=28932
2026-03-01T17:14:17;postgres;exec;cmd=/usr/bin/top pid=23388
2026-03-01T17:14:20;bash;file_read;path=/etc/hosts pid=13016
2026-03-01T17:14:23;bash;file_read;path=/var/log/syslog pid=35638
2026-03-01T17:14:25;sshd;exec;cmd=/usr/bin/rsync pid=52102
2026-03-01T17:14:26;nginx;net_conn;dst=192.168.255.241:17809 proto=udp
2026-03-01T17:14:28;nginx;file_read;path=/etc/hosts pid=10992
2026-03-01T17:14:30;nginx;logout;user=user_8995 ip=10.0.207.205
2026-03-01T17:14:33;nginx;exec;cmd=/usr/bin/python3 pid=12107
2026-03-01T17:14:35;backup-agent;login;user=user_0463 ip=10.0.70.144
2026-03-01T17:14:37;systemd;logout;user=user_6836 ip=10.0.225.127
2026-03-01T17:14:39;backup-agent;login;user=user_3368 ip=10.0.103.78
2026-03-01T17:14:42;cron;logout;user=user_8570 ip=10.0.61.51
2026-03-01T17:14:43;systemd;net_conn;dst=192.168.154.87:44585 proto=udp
2026-03-01T17:14:44;postgres;file_read;path=/var/log/syslog pid=26227
2026-03-01T17:14:47;python3;logout;user=user_8247 ip=10.0.63.84
2026-03-01T17:14:50;python3;exec;cmd=/usr/bin/rsync pid=62200
2026-03-01T17:14:52;backup-agent;file_read;path=/tmp/cache.db pid=33259
2026-03-01T17:14:55;cron;net_conn;dst=192.168.47.247:10755 proto=udp
2026-03-01T17:14:58;cron;file_read;path=/var/log/syslog pid=25219
2026-03-01T17:15:00;postgres;priv_esc;target=root method=sudo
2026-03-01T17:15:01;python3;logout;user=user_5096 ip=10.0.21.130
2026-03-01T17:15:02;backup-agent;login;user=user_1701 ip=10.0.22.157
2026-03-01T17:15:03;python3;logout;user=user_9101 ip=10.0.93.62
2026-03-01T17:15:04;cron;exec;cmd=/usr/bin/rsync pid=21836
2026-03-01T17:15:05;sshd;file_write;path=/etc/hosts pid=35980
2026-03-01T17:15:07;cron;net_conn;dst=192.168.31.105:55863 proto=udp
2026-03-01T17:15:09;python3;file_read;path=/tmp/cache.db pid=48880
2026-03-01T17:15:11;bash;file_read;path=/opt/app/config.yml pid=41084
2026-03-01T17:15:12;bash;file_read;path=/home/user/report.txt pid=57908
2026-03-01T17:15:14;sshd;logout;user=user_8919 ip=10.0.220.25
2026-03-01T17:15:16;nginx;exec;cmd=/usr/bin/rsync pid=59365
2026-03-01T17:15:19;systemd;file_write;path=/var/log/syslog pid=29938
2026-03-01T17:15:21;backup-agent;net_conn;dst=192.168.168.234:35680 proto=tcp
2026-03-01T17:15:23;python3;net_conn;dst=192.168.111.69:23028 proto=tcp
2026-03-01T17:15:25;nginx;net_conn;dst=192.168.121.70:65258 proto=tcp
2026-03-01T17:15:26;systemd;logout;user=user_8485 ip=10.0.229.37
2026-03-01T17:15:27;systemd;exec;cmd=/usr/bin/python3 pid=5290
2026-03-01T17:15:29;cron;exec;cmd=/usr/bin/ps pid=56249
2026-03-01T17:15:32;nginx;net_conn;dst=192.168.184.140:15258 proto=udp
2026-03-01T17:15:33;backup-agent;file_write;path=/home/user/report.txt pid=19206
2026-03-01T17:15:35;nginx;file_write;path=/var/log/syslog pid=42181
2026-03-01T17:15:36;cron;file_write;path=/var/log/auth.log pid=55835
2026-03-01T17:15:39;backup-agent;net_conn;dst=192.168.16.215:34099 proto=udp
2026-03-01T17:15:41;cron;exec;cmd=/usr/bin/rsync pid=38673
2026-03-01T17:15:44;backup-agent;net_conn;dst=192.168.143.196:62300 proto=udp
2026-03-01T17:15:46;bash;file_read;path=/etc/hosts pid=34322
2026-03-01T17:15:47;backup-agent;exec;cmd=/usr/bin/rsync pid=39142
2026-03-01T17:15:50;backup-agent;file_read;path=/var/log/syslog pid=50152
2026-03-01T17:15:53;backup-agent;net_conn;dst=192.168.112.148:63076 proto=tcp
2026-03-01T17:15:56;python3;file_read;path=/home/user/report.txt pid=56832
2026-03-01T17:15:59;backup-agent;file_read;path=/etc/hosts pid=33507
2026-03-01T17:16:02;postgres;exec;cmd=/usr/bin/ps pid=2334
2026-03-01T17:16:04;cron;logout;user=user_1549 ip=10.0.152.33
2026-03-01T17:16:07;nginx;exec;cmd=/usr/bin/ls pid=32855
2026-03-01T17:16:10;cron;file_read;path=/tmp/cache.db pid=10976
2026-03-01T17:16:11;cron;logout;user=user_5524 ip=10.0.198.93
2026-03-01T17:16:13;bash;file_write;path=/var/log/auth.log pid=11873
2026-03-01T17:16:14;sshd;file_read;path=/tmp/cache.db pid=2160
2026-03-01T17:16:17;bash;net_conn;dst=192.168.218.230:47294 proto=tcp
2026-03-01T17:16:20;systemd;logout;user=user_2841 ip=10.0.182.36
2026-03-01T17:16:21;postgres;file_read;path=/home/user/report.txt pid=33074
2026-03-01T17:16:24;backup-agent;login;user=user_6407 ip=10.0.22.108
2026-03-01T17:16:25;python3;logout;user=user_3079 ip=10.0.232.168
2026-03-01T17:16:27;cron;file_read;path=/var/log/auth.log pid=4220
2026-03-01T17:16:28;cron;file_write;path=/var/log/auth.log pid=30301
2026-03-01T17:16:31;bash;file_write;path=/tmp/cache.db pid=24309
2026-03-01T17:16:34;systemd;logout;user=user_0957 ip=10.0.224.129
2026-03-01T17:16:36;bash;exec;cmd=/usr/sbin/logrotate pid=17733
2026-03-01T17:16:37;postgres;file_write;path=/etc/hosts pid=31159
2026-03-01T17:16:39;nginx;login;user=user_3907 ip=10.0.244.107
2026-03-01T17:16:40;cron;exec;cmd=/usr/bin/ls pid=51756
2026-03-01T17:16:43;backup-agent;exec;cmd=/usr/bin/ps pid=63191
2026-03-01T17:16:44;systemd;exec;cmd=/usr/bin/python3 pid=63057
2026-03-01T17:16:46;backup-agent;exec;cmd=/usr/bin/ps pid=15377
2026-03-01T17:16:49;backup-agent;net_conn;dst=192.168.89.196:17694 proto=udp
2026-03-01T17:16:50;sshd;exec;cmd=/usr/bin/ps pid=43542
2026-03-01T17:16:51;python3;exec;cmd=/usr/bin/ps pid=47833
2026-03-01T17:16:54;nginx;exec;cmd=/usr/bin/top pid=48625
2026-03-01T17:16:55;sshd;file_read;path=/var/log/auth.log pid=27230
2026-03-01T17:16:57;nginx;login;user=user_4290 ip=10.0.149.190
2026-03-01T17:16:59;bash;exec;cmd=/usr/bin/ps pid=34986
2026-03-01T17:17:00;sshd;login;user=user_7052 ip=10.0.158.72
2026-03-01T17:17:03;sshd;net_conn;dst=192.168.57.180:9172 proto=tcp
2026-03-01T17:17:06;systemd;file_write;path=/etc/hosts pid=37387
2026-03-01T17:17:08;backup-agent;login;user=user_3405 ip=10.0.199.38
2026-03-01T17:17:09;cron;file_write;path=/etc/hosts pid=65117
2026-03-01T17:17:11;postgres;login;user=user_0020 ip=10.0.108.167
2026-03-01T17:17:13;systemd;file_read;path=/var/log/auth.log pid=44242
2026-03-01T17:17:14;bash;logout;user=user_3750 ip=10.0.143.47
2026-03-01T17:17:17;sshd;logout;user=user_5586 ip=10.0.134.186
2026-03-01T17:17:18;sshd;login;user=user_6150 ip=10.0.54.221
2026-03-01T17:17:20;systemd;exec;cmd=/usr/bin/python3 pid=3650
2026-03-01T17:17:21;python3;file_read;path=/var/log/auth.log pid=54366
2026-03-01T17:17:22;nginx;exec;cmd=/usr/bin/top pid=38039
2026-03-01T17:17:23;bash;file_read;path=/opt/app/config.yml pid=16550
2026-03-01T17:17:25;cron;file_read;path=/var/log/auth.log pid=59870
2026-03-01T17:17:28;python3;login;user=user_7462 ip=10.0.156.230
2026-03-01T17:17:29;systemd;file_write;path=/home/user/report.txt pid=44038
2026-03-01T17:17:31;backup-agent;exec;cmd=/usr/bin/ps pid=51314
2026-03-01T17:17:32;cron;file_read;path=/etc/hosts pid=15666
2026-03-01T17:17:35;backup-agent;exec;cmd=/usr/bin/top pid=11337
2026-03-01T17:17:37;bash;exec;cmd=/usr/bin/ps pid=21634
2026-03-01T17:17:38;nginx;logout;user=user_5103 ip=10.0.128.171
2026-03-01T17:17:41;systemd;login;user=user_9318 ip=10.0.179.244
2026-03-01T17:17:42;postgres;exec;cmd=/usr/bin/python3 pid=8159
2026-03-01T17:17:45;cron;file_read;path=/var/log/auth.log pid=54528
2026-03-01T17:17:46;sshd;file_read;path=/var/log/auth.log pid=9862
2026-03-01T17:17:49;postgres;file_read;path=/home/user/report.txt pid=45716
2026-03-01T17:17:52;nginx;file_write;path=/home/user/report.txt pid=61035
2026-03-01T17:17:54;bash;net_conn;dst=192.168.135.21:8532 proto=tcp
2026-03-01T17:17:56;postgres;file_write;path=/opt/app/config.yml pid=48984
2026-03-01T17:17:59;nginx;file_write;path=/var/log/syslog pid=60553
2026-03-01T17:18:00;python3;file_write;path=/tmp/cache.db pid=57299
2026-03-01T17:18:02;sshd;net_conn;dst=192.168.177.196:14666 proto=tcp
2026-03-01T17:18:04;cron;login;user=user_9695 ip=10.0.13.162
2026-03-01T17:18:05;sshd;net_conn;dst=192.168.238.141:18981 proto=udp
2026-03-01T17:18:08;bash;exec;cmd=/usr/bin/ps pid=43845
2026-03-01T17:18:10;systemd;file_write;path=/home/user/report.txt pid=19340
2026-03-01T17:18:12;backup-agent;priv_esc;target=root method=sudo
2026-03-01T17:18:14;systemd;exec;cmd=/usr/sbin/logrotate pid=56797
2026-03-01T17:18:15;cron;logout;user=user_2547 ip=10.0.146.147
2026-03-01T17:18:17;backup-agent;logout;user=user_1592 ip=10.0.113.90
2026-03-01T17:18:19;cron;login;user=user_8221 ip=10.0.230.166
2026-03-01T17:18:20;systemd;exec;cmd=/usr/bin/top pid=50171
2026-03-01T17:18:22;backup-agent;exec;cmd=/usr/sbin/logrotate pid=15309
2026-03-01T17:18:25;bash;exec;cmd=/usr/bin/ps pid=4748
2026-03-01T17:18:28;python3;net_conn;dst=192.168.197.66:22472 proto=tcp
2026-03-01T17:18:30;backup-agent;exec;cmd=/usr/bin/python3 pid=47899
2026-03-01T17:18:33;python3;exec;cmd=/usr/bin/ls pid=26808
2026-03-01T17:18:36;backup-agent;exec;cmd=/usr/bin/top pid=10017
2026-03-01T17:18:37;backup-agent;exec;cmd=/usr/bin/ls pid=3217
2026-03-01T17:18:40;systemd;exec;cmd=/usr/bin/ps pid=32728
2026-03-01T17:18:41;postgres;file_read;path=/home/user/report.txt pid=45952
2026-03-01T17:18:43;systemd;exec;cmd=/usr/sbin/logrotate pid=22462
2026-03-01T17:18:45;systemd;file_write;path=/var/log/syslog pid=27668
2026-03-01T17:18:47;python3;logout;user=user_9535 ip=10.0.188.144
2026-03-01T17:18:48;nginx;login;user=user_4852 ip=10.0.59.30
2026-03-01T17:18:50;cron;net_conn;dst=192.168.109.209:60784 proto=udp
2026-03-01T17:18:53;nginx;exec;cmd=/usr/sbin/logrotate pid=37894
2026-03-01T17:18:56;systemd;file_write;path=/etc/hosts pid=15793
2026-03-01T17:18:57;nginx;file_read;path=/var/log/auth.log pid=16262
2026-03-01T17:18:59;sshd;logout;user=user_1195 ip=10.0.66.64
2026-03-01T17:19:02;cron;exec;cmd=/usr/sbin/logrotate pid=3290
2026-03-01T17:19:03;backup-agent;exec;cmd=/usr/bin/ls pid=12094
2026-03-01T17:19:05;systemd;exec;cmd=/usr/bin/ps pid=17559
2026-03-01T17:19:08;nginx;file_read;path=/var/log/auth.log pid=3058
2026-03-01T17:19:11;backup-agent;login;user=user_9981 ip=10.0.172.223
2026-03-01T17:19:12;nginx;logout;user=user_7320 ip=10.0.141.172
2026-03-01T17:19:13;nginx;exec;cmd=/usr/bin/python3 pid=16434
2026-03-01T17:19:14;cron;file_read;path=/tmp/cache.db pid=11223
2026-03-01T17:19:17;bash;exec;cmd=/usr/bin/ps pid=37562
2026-03-01T17:19:20;sshd;exec;cmd=/usr/bin/ps pid=25792
2026-03-01T17:19:23;systemd;logout;user=user_7083 ip=10.0.122.40
2026-03-01T17:19:25;cron;login;user=user_0574 ip=10.0.176.255
2026-03-01T17:19:27;postgres;login;user=user_7253 ip=10.0.200.29
2026-03-01T17:19:29;bash;file_read;path=/etc/hosts pid=3986
2026-03-01T17:19:31;sshd;exec;cmd=/usr/bin/top pid=51560
2026-03-01T17:19:33;python3;net_conn;dst=192.168.112.89:56042 proto=tcp
2026-03-01T17:19:35;sshd;priv_esc;target=root method=su
2026-03-01T17:19:36;postgres;logout;user=user_3606 ip=10.0.83.52
2026-03-01T17:19:39;backup-agent;file_read;path=/home/user/report.txt pid=44924
2026-03-01T17:19:41;postgres;file_read;path=/etc/hosts pid=28963
2026-03-01T17:19:44;bash;file_write;path=/home/user/report.txt pid=43704
2026-03-01T17:19:45;bash;net_conn;dst=192.168.191.105:3071 proto=tcp
2026-03-01T17:19:47;backup-agent;exec;cmd=/usr/bin/ls pid=63890
2026-03-01T17:19:50;backup-agent;exec;cmd=/usr/bin/ps pid=59201
2026-03-01T17:19:53;nginx;exec;cmd=/usr/bin/rsync pid=37044
2026-03-01T17:19:55;bash;login;user=user_3745 ip=10.0.123.112
2026-03-01T17:19:58;systemd;file_read;path=/var/log/syslog pid=47196
2026-03-01T17:19:59;backup-agent;login;user=user_7804 ip=10.0.41.222
2026-03-01T17:20:01;cron;login;user=user_1095 ip=10.0.33.204
2026-03-01T17:20:02;postgres;file_write;path=/opt/app/config.yml pid=5497
2026-03-01T17:20:05;backup-agent;login;user=user_0749 ip=10.0.85.249
2026-03-01T17:20:08;python3;logout;user=user_5422 ip=10.0.249.140
2026-03-01T17:20:10;bash;login;user=user_8833 ip=10.0.119.45
2026-03-01T17:20:11;backup-agent;exec;cmd=/usr/bin/top pid=20268
2026-03-01T17:20:13;nginx;exec;cmd=/usr/bin/ps pid=57835
2026-03-01T17:20:16;bash;priv_esc;target=root method=sudo
2026-03-01T17:20:17;systemd;file_read;path=/opt/app/config.yml pid=54360
2026-03-01T17:20:20;postgres;exec;cmd=/usr/bin/rsync pid=3719
2026-03-01T17:20:23;nginx;exec;cmd=/usr/bin/ls pid=38738
2026-03-01T17:20:24;python3;exec;cmd=/usr/bin/python3 pid=6439
2026-03-01T17:20:26;nginx;exec;cmd=/usr/bin/top pid=18956
2026-03-01T17:20:29;postgres;exec;cmd=/usr/bin/python3 pid=35644
2026-03-01T17:20:30;nginx;exec;cmd=/usr/bin/ls pid=31648
2026-03-01T17:20:33;backup-agent;exec;cmd=/usr/bin/ps pid=19141
2026-03-01T17:20:36;python3;exec;cmd=/usr/bin/top pid=47874
2026-03-01T17:20:39;nginx;net_conn;dst=192.168.50.120:26695 proto=udp
2026-03-01T17:20:42;nginx;exec;cmd=/usr/sbin/logrotate pid=19127
2026-03-01T17:20:43;systemd;file_write;path=/var/log/syslog pid=42000
2026-03-01T17:20:44;backup-agent;net_conn;dst=192.168.223.251:28877 proto=tcp
2026-03-01T17:20:45;sshd;net_conn;dst=192.168.63.169:11181 proto=tcp
2026-03-01T17:20:47;backup-agent;login;user=user_7308 ip=10.0.254.119
2026-03-01T17:20:50;systemd;logout;user=user_4055 ip=10.0.235.75
2026-03-01T17:20:53;bash;net_conn;dst=192.168.146.147:43652 proto=udp
2026-03-01T17:20:56;cron;exec;cmd=/usr/bin/rsync pid=58164
2026-03-01T17:20:57;backup-agent;logout;user=user_8075 ip=10.0.41.13
2026-03-01T17:21:00;bash;exec;cmd=/usr/sbin/logrotate pid=9334
2026-03-01T17:21:01;python3;net_conn;dst=192.168.49.227:65351 proto=udp
2026-03-01T17:21:04;python3;exec;cmd=/usr/bin/top pid=34154
2026-03-01T17:21:06;backup-agent;net_conn;dst=192.168.247.6:45136 proto=tcp
2026-03-01T17:21:07;cron;login;user=user_8281 ip=10.0.111.180
2026-03-01T17:21:10;sshd;login;user=user_9434 ip=10.0.199.111
2026-03-01T17:21:13;systemd;file_read;path=/var/log/syslog pid=9793
